collision_date,latitude,longitude,zip_code,contributing_factor_vehicle_1
2020-06-26,40.63043,-73.88593,,Alcohol Involvement
2020-06-26,40.695614,-73.94056,11206,Driver Inattention/Distraction
2020-06-26,40.61725,-73.98869,11204,Driver Inattention/Distraction
2020-06-26,40.593075,-73.966934,11223,Following Too Closely
2020-06-26,40.612724,-73.94418,,Unspecified
2020-06-26,40.630577,-73.88591,,Passing or Lane Usage Improper
2020-06-26,40.57858,-73.9884,11224,Unspecified
2020-06-26,40.68821,-73.96583,11238,Unspecified
2020-06-26,40.617504,-73.9692,11230,Unspecified
2020-06-26,40.631275,-73.97606,11218,Driver Inattention/Distraction
2020-06-26,40.66336,-73.93456,11203,Other Vehicular
2020-06-26,40.68794,-73.979256,11217,Unspecified
2020-06-26,40.644215,-73.965744,11226,Lost Consciousness
2020-06-26,40.67809,-73.8842,11208,Unspecified
2020-06-26,40.65011,-73.930214,11203,Passing or Lane Usage Improper
2020-06-26,40.643246,-73.94877,11226,Unspecified
2020-06-26,40.653774,-73.95617,11226,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2020-06-26,40.7206,-73.95476,11211,Unspecified
2020-06-26,40.62822,-73.98108,11204,Unspecified
2020-06-26,40.668255,-73.892006,,Backing Unsafely
2020-06-26,40.683647,-73.94688,,Driver Inattention/Distraction
2020-06-26,40.66702,-73.92082,11212,Unspecified
2020-06-26,40.694855,-73.925,,Passing or Lane Usage Improper
2020-06-26,40.709316,-73.93301,11237,Driver Inattention/Distraction
2020-06-26,40.67043,-73.991875,11215,Driver Inattention/Distraction
2020-06-26,40.66925,-73.93944,11213,Driver Inattention/Distraction
2020-06-26,40.621357,-74.02198,,Following Too Closely
2020-06-26,40.59616,-73.96104,11223,Turning Improperly
2020-06-26,40.621857,-73.93823,11210,Unspecified
2020-06-26,40.677677,-73.97961,11217,Unspecified
2020-06-26,40.683216,-73.9351,11233,Reaction to Uninvolved Vehicle
2020-06-26,40.61042,-73.98212,,Driver Inattention/Distraction
2020-06-26,40.651676,-74.010635,11232,Backing Unsafely
2020-06-26,40.592815,-73.90808,,Reaction to Uninvolved Vehicle
2020-06-26,40.614166,-73.92886,11234,Unspecified
2020-06-26,40.6952,-73.92844,,Failure to Yield Right-of-Way
2020-06-26,40.712784,-73.937256,11211,Driver Inattention/Distraction
2020-06-26,40.655983,-73.897575,,Passing or Lane Usage Improper
2020-06-26,40.697903,-73.9468,,Driver Inattention/Distraction
2020-06-26,40.60679,-73.97151,11223,Failure to Yield Right-of-Way
2020-06-26,40.59465,-73.96723,11223,Failure to Yield Right-of-Way
2020-06-26,40.61368,-73.911934,11234,Glare
2020-06-26,40.667103,-73.95638,11225,Driver Inattention/Distraction
2020-06-26,40.64703,-74.012,11220,Unspecified
2020-06-26,40.667316,-73.93683,,Driver Inattention/Distraction
2020-06-26,40.683544,-73.99263,11231,Unspecified
2020-06-26,40.67773,-73.97286,11217,Backing Unsafely
2020-06-26,40.626183,-73.96947,11230,Driver Inattention/Distraction
2020-06-26,40.680016,-73.87743,11208,Unspecified
2020-06-26,40.64254,-73.87652,,Driver Inattention/Distraction
2020-06-26,40.61018,-74.03548,,Failure to Yield Right-of-Way
2020-06-26,40.67688,-73.93873,11213,Unspecified
2020-06-26,40.598312,-73.96119,11223,Driver Inattention/Distraction
2020-06-26,40.675503,-74.00567,11231,View Obstructed/Limited
2020-06-26,40.64335,-73.917946,11236,Driver Inattention/Distraction
2020-06-26,40.606064,-74.00392,11214,View Obstructed/Limited
2020-06-26,40.58383,-73.94073,11235,Fell Asleep
2020-06-26,40.694546,-73.92724,11221,Driver Inattention/Distraction
2020-06-26,40.72149,-73.958336,11249,Turning Improperly
2020-06-26,40.71126,-73.899864,,Failure to Yield Right-of-Way
2020-06-26,40.701496,-74.011566,,Driver Inattention/Distraction
2020-06-26,40.67752,-73.91082,11233,Unspecified
2020-06-26,40.690346,-73.9603,11205,Failure to Yield Right-of-Way
2020-06-26,40.715614,-73.94796,11211,Failure to Yield Right-of-Way
2020-06-26,40.700855,-73.86837,,Unspecified
2020-06-26,40.64059,-73.95429,11226,Unspecified
2020-06-26,40.63386,-73.9687,11230,Unspecified
2020-06-26,40.60969,-73.96497,11223,Driver Inattention/Distraction
2020-06-26,40.635914,-73.89956,11236,Unspecified
2020-06-26,40.62802,-73.94713,11210,Backing Unsafely
2020-06-26,40.700672,-73.92164,11237,Driver Inattention/Distraction
2020-06-26,40.678474,-73.94861,11216,Driver Inattention/Distraction
2020-06-26,40.618595,-74.035995,11209,Traffic Control Disregarded
2020-06-26,40.633564,-74.01093,11220,Unspecified
2020-06-26,40.65155,-73.92743,11203,Backing Unsafely
2020-06-26,40.710785,-73.95995,11211,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2020-06-26,40.64848,-73.92519,11203,Driver Inattention/Distraction
2020-06-26,40.57944,-73.979614,11224,Other Vehicular
2020-06-26,40.6651,-73.9571,11225,Driver Inattention/Distraction
2020-06-26,40.653683,-73.91719,11236,Unspecified
2020-06-26,40.670963,-73.959496,11225,Driver Inattention/Distraction
2020-06-26,40.627773,-74.01796,,Unspecified
2020-06-26,40.67993,-73.90126,11207,Unsafe Speed
2020-06-26,40.618633,-74.00782,11228,Driver Inattention/Distraction
2020-06-26,40.67398,-73.911156,11233,Unspecified
2020-06-26,40.63837,-73.997665,11219,Backing Unsafely
2020-06-26,40.666313,-73.98735,11215,Alcohol Involvement
2020-06-26,40.626457,-73.918,11234,Aggressive Driving/Road Rage
2020-06-26,40.61913,-73.99019,,Other Vehicular
2020-06-26,40.63043,-73.88593,,Unsafe Lane Changing
2020-06-26,40.6848,-73.95641,,Aggressive Driving/Road Rage
2020-06-26,40.57553,-74.008286,11224,Alcohol Involvement
2020-06-27,40.648182,-73.93001,11203,Unspecified
2020-06-27,40.69731,-73.932274,,Driver Inattention/Distraction
2020-06-27,40.64303,-73.9091,11236,Passing or Lane Usage Improper
2020-06-27,40.658394,-73.91557,,Other Vehicular
2020-06-27,40.700813,-73.95447,11206,Aggressive Driving/Road Rage
2020-06-27,40.663483,-73.9627,11225,Driver Inattention/Distraction
2020-06-27,40.652393,-73.8681,11239,Other Vehicular
2020-06-27,40.712666,-73.94105,11211,Following Too Closely
2020-06-27,40.69596,-73.964096,,Driver Inexperience
2020-06-27,40.652096,-73.90857,11236,Driver Inexperience
2020-06-27,40.656693,-73.89464,11207,Unspecified
2020-06-27,40.67055,-73.930275,11213,Passing or Lane Usage Improper
2020-06-27,40.65317,-73.866875,11239,Unspecified
2020-06-27,40.66059,-73.931335,11203,Driver Inattention/Distraction
2020-06-27,40.679634,-73.94959,,Driver Inattention/Distraction
2020-06-27,40.701103,-73.92239,11237,Driver Inattention/Distraction
2020-06-27,40.644634,-73.943115,11203,Unspecified
2020-06-27,40.65733,-73.917274,11212,Unspecified
2020-06-27,40.67066,-73.957985,,Unsafe Lane Changing
2020-06-27,40.59136,-73.97638,11223,Traffic Control Disregarded
2020-06-27,40.6536,-73.98096,11218,Unspecified
2020-06-27,40.640236,-73.90598,,Driver Inattention/Distraction
2020-06-27,40.64944,-73.96308,11226,Unspecified
2020-06-27,40.576363,-73.98724,11224,Driver Inattention/Distraction
2020-06-27,40.657475,-73.94452,11203,Driver Inattention/Distraction
2020-06-27,40.68892,-73.99915,,Unspecified
2020-06-27,40.68032,-73.8904,11207,Reaction to Uninvolved Vehicle
2020-06-27,40.639008,-73.9483,11226,Backing Unsafely
2020-06-27,40.71791,-73.95636,11211,Passing Too Closely
2020-06-27,40.650764,-73.88481,,Other Vehicular
2020-06-27,40.672775,-73.88996,11207,Unspecified
2020-06-27,40.700726,-73.94194,11206,Pavement Slippery
2020-06-27,40.664406,-73.9554,11225,Driver Inattention/Distraction
2020-06-27,40.690075,-73.91916,,Failure to Yield Right-of-Way
2020-06-27,40.69168,-73.999344,,Reaction to Uninvolved Vehicle
2020-06-27,40.585346,-73.98754,,Driver Inattention/Distraction
2020-06-27,40.68332,-73.99,11231,Unspecified
2020-06-27,40.66088,-73.92051,11212,Driver Inattention/Distraction
2020-06-27,40.70144,-73.98477,,Traffic Control Disregarded
2020-06-27,40.636326,-73.89893,11236,Unspecified
2020-06-27,40.631706,-73.94649,11210,Backing Unsafely
2020-06-27,40.613388,-73.995995,11204,Unspecified
2020-06-27,40.71453,-73.9444,11211,Driver Inattention/Distraction
2020-06-27,40.68057,-73.892334,11207,Failure to Yield Right-of-Way
2020-06-27,40.67212,-73.89439,11207,Failure to Yield Right-of-Way
2020-06-27,40.66206,-73.94277,11225,Traffic Control Disregarded
2020-06-27,40.65298,-73.95811,11226,Passing Too Closely
2020-06-27,40.698772,-73.92233,,Failure to Yield Right-of-Way
2020-06-27,40.68733,-73.98183,,Backing Unsafely
2020-06-27,40.617477,-74.02508,,Outside Car Distraction
2020-06-27,40.645344,-73.87897,,Unspecified
2020-06-27,40.672176,-73.89397,11207,Driver Inattention/Distraction
2020-06-27,40.62979,-73.93961,11210,Driver Inattention/Distraction
2020-06-27,40.62873,-73.94334,11210,Driver Inattention/Distraction
2020-06-27,40.682655,-73.910034,11207,Following Too Closely
2020-06-27,40.63746,-73.94625,11210,Unspecified
2020-06-27,40.640068,-73.9732,11218,Unspecified
2020-06-27,40.645134,-73.90232,11236,Unspecified
2020-06-27,40.638878,-73.95405,11226,Unspecified
2020-06-27,40.654312,-73.91759,11212,Unspecified
2020-06-27,40.599125,-73.94748,11229,Unspecified
2020-06-27,40.650898,-73.94766,11226,Unsafe Speed
2020-06-27,40.587093,-73.94134,11235,Unspecified
2020-06-27,40.666595,-73.87176,11208,Passing or Lane Usage Improper
2020-06-27,40.59222,-73.94418,11235,Driver Inattention/Distraction
2020-06-27,40.68464,-73.87584,11208,Driver Inattention/Distraction
2020-06-27,40.69783,-73.93677,,Driver Inattention/Distraction
2020-06-27,40.59714,-73.933495,11229,Unspecified
2020-06-27,40.698536,-73.91788,,Driver Inattention/Distraction
2020-06-27,40.661015,-73.90853,11212,Unspecified
2020-06-27,40.65812,-73.934006,,Driver Inattention/Distraction
2020-06-27,40.660656,-73.93033,11203,Driver Inattention/Distraction
2020-06-27,40.682587,-73.936615,11233,Other Vehicular
2020-06-27,40.6406,-73.99434,11219,Unspecified
2020-06-27,,,11208,Pavement Defective
2020-06-27,40.60667,-73.972595,11223,Traffic Control Disregarded
2020-06-28,40.691105,-73.93667,11221,Unspecified
2020-06-28,40.690308,-73.99881,,Following Too Closely
2020-06-28,40.63936,-73.902626,11236,Driver Inattention/Distraction
2020-06-28,40.670624,-73.895546,11207,Following Too Closely
2020-06-28,40.678574,-73.916306,,Unsafe Speed
2020-06-28,40.698174,-73.984955,11201,Driver Inattention/Distraction
2020-06-28,,,11234,Unspecified
2020-06-28,40.641537,-73.93899,11203,Alcohol Involvement
2020-06-28,40.66582,-73.86503,11208,Other Vehicular
2020-06-28,40.64975,-73.94654,11203,Steering Failure
2020-06-28,40.711643,-73.94392,11206,Unsafe Speed
2020-06-28,40.66216,-73.87284,,Other Vehicular
2020-06-28,40.695038,-73.97617,11205,Reaction to Uninvolved Vehicle
2020-06-28,40.619648,-74.00019,11228,Driver Inattention/Distraction
2020-06-28,40.629543,-73.96608,11230,Unspecified
2020-06-28,,,11205,Unspecified
2020-06-28,40.637577,-73.94427,11210,Driver Inattention/Distraction
2020-06-28,40.67635,-73.897026,11207,Unspecified
2020-06-28,40.670467,-73.8659,11208,Tire Failure/Inadequate
2020-06-28,40.633564,-74.01595,,Unspecified
2020-06-28,40.62428,-73.965096,11230,Fell Asleep
2020-06-28,40.681824,-73.92359,11233,Backing Unsafely
2020-06-28,40.638287,-73.99781,11219,Unspecified
2020-06-28,40.586994,-73.950264,11235,Driver Inattention/Distraction
2020-06-28,40.652786,-73.91997,11236,Unspecified
2020-06-28,40.64519,-73.948,11226,Unspecified
2020-06-28,40.67628,-73.892166,11207,Reaction to Uninvolved Vehicle
2020-06-28,40.620914,-73.9753,,Unspecified
2020-06-28,40.65521,-73.95347,11226,Driver Inattention/Distraction
2020-06-28,40.654545,-73.914185,11212,Unspecified
2020-06-28,40.711323,-73.94725,11211,Driver Inattention/Distraction
2020-06-28,40.646515,-73.974655,,Following Too Closely
2020-06-28,40.683437,-73.92917,,Driver Inattention/Distraction
2020-06-28,40.632847,-74.01832,11220,Driver Inattention/Distraction
2020-06-28,40.641186,-73.91956,,Unspecified
2020-06-28,40.650864,-73.93028,11203,Driver Inattention/Distraction
2020-06-28,40.688625,-73.93618,,Passing Too Closely
2020-06-28,40.68366,-73.90788,11207,Following Too Closely
2020-06-28,40.679184,-73.941284,,Driver Inattention/Distraction
2020-06-28,40.625633,-73.90917,11234,Unsafe Speed
2020-06-28,40.59987,-74.00839,,Following Too Closely
2020-06-28,40.68576,-73.915504,,Passing or Lane Usage Improper
2020-06-28,40.646305,-73.94717,11226,Unspecified
2020-06-28,40.675987,-73.91932,11233,Unspecified
2020-06-28,40.693172,-73.94878,,Passing Too Closely
2020-06-28,40.576275,-73.98796,11224,Turning Improperly
2020-06-28,40.585087,-73.93223,11235,Unspecified
2020-06-28,40.66626,-73.99596,,Following Too Closely
2020-06-28,40.58466,-73.95086,,Driver Inattention/Distraction
2020-06-28,40.60317,-73.99428,11214,Driver Inattention/Distraction
2020-06-28,40.699158,-73.927055,,Other Vehicular
2020-06-28,40.654533,-73.860916,,Driver Inattention/Distraction
2020-06-28,40.706352,-73.9319,11237,Other Vehicular
2020-06-28,40.66109,-73.888985,11207,Unspecified
2020-06-28,40.680244,-73.91786,11233,Backing Unsafely
2020-06-28,40.642242,-73.910774,11236,Unspecified
2020-06-28,40.691097,-73.927704,11221,Driver Inexperience
2020-06-28,40.632526,-73.883934,11236,Unspecified
2020-06-28,40.644127,-74.00417,11220,Driver Inattention/Distraction
2020-06-28,40.668903,-73.9332,11213,Unsafe Speed
2020-06-28,40.678722,-73.952995,,Driver Inattention/Distraction
2020-06-28,40.68418,-73.983955,,Passing or Lane Usage Improper
2020-06-28,40.64727,-73.99731,11232,Driver Inexperience
2020-06-28,40.70939,-73.948616,11206,Unspecified
2020-06-28,40.60635,-73.97552,11223,Failure to Yield Right-of-Way
2020-06-28,40.652313,-73.95602,11226,Driver Inattention/Distraction
2020-06-28,40.614063,-74.01393,11228,Failure to Yield Right-of-Way
2020-06-28,40.642174,-74.02064,11220,Unspecified
2020-06-28,40.670155,-73.92336,11233,Passing or Lane Usage Improper
2020-06-28,40.691807,-73.918625,,Passing Too Closely
2020-06-28,40.690544,-73.9391,11221,Unspecified
2020-06-28,40.583534,-73.984184,,Driver Inattention/Distraction
2020-06-28,40.68804,-73.947754,,Other Vehicular
2020-06-28,40.706757,-73.94141,11206,Other Vehicular
2020-06-28,40.67034,-73.942116,,Driver Inattention/Distraction
2020-06-28,40.6792,-73.9553,,Failure to Yield Right-of-Way
2020-06-28,40.59455,-73.997574,,Driver Inattention/Distraction
2020-06-28,40.696156,-73.971466,,Alcohol Involvement
2020-06-28,40.709442,-73.9607,,Passing Too Closely
2020-06-28,40.695415,-73.90806,,Driver Inattention/Distraction
2020-06-29,40.611256,-73.974525,11204,Driver Inattention/Distraction
2020-06-29,40.714085,-73.95551,11211,Driver Inattention/Distraction
2020-06-29,40.667847,-73.99404,11215,Following Too Closely
2020-06-29,,,11218,Unspecified
2020-06-29,40.67677,-73.88949,11207,Unspecified
2020-06-29,40.66638,-73.93594,11213,Unspecified
2020-06-29,40.63021,-73.93294,11234,Driver Inattention/Distraction
2020-06-29,40.688976,-73.9132,11221,Failure to Yield Right-of-Way
2020-06-29,40.67843,-73.91357,11233,Unspecified
2020-06-29,40.682667,-73.86814,11208,Unspecified
2020-06-29,40.653954,-73.90674,11236,Alcohol Involvement
2020-06-29,40.692257,-73.95757,11205,Unspecified
2020-06-29,40.673824,-73.90839,11233,Unspecified
2020-06-29,40.659294,-73.92029,11212,Unspecified
2020-06-29,40.624763,-73.96518,11230,Obstruction/Debris
2020-06-29,40.682186,-73.86982,,Unspecified
2020-06-29,40.730114,-73.95524,11222,Driver Inexperience
2020-06-29,40.70028,-73.941154,,Other Vehicular
2020-06-29,40.65966,-73.89853,11207,Driver Inattention/Distraction
2020-06-29,40.6251,-73.96207,11230,Passing Too Closely
2020-06-29,40.67563,-74.00351,11231,Oversized Vehicle
2020-06-29,40.67766,-73.968864,,Unspecified
2020-06-29,40.704746,-73.91404,,Unspecified
2020-06-29,40.575924,-73.99114,11224,Unspecified
2020-06-29,40.688316,-73.908,,Unspecified
2020-06-29,40.65034,-73.97462,11218,Passing or Lane Usage Improper
2020-06-29,40.699436,-73.91229,,Passing or Lane Usage Improper
2020-06-29,40.640167,-73.95713,11226,Unspecified
2020-06-29,40.61018,-74.03548,,Passing or Lane Usage Improper
2020-06-29,40.685215,-73.95928,11238,Unspecified
2020-06-29,40.649082,-73.96399,11226,Unspecified
2020-06-29,40.57629,-73.968544,11235,Other Vehicular
2020-06-29,40.628666,-73.923874,11234,Unspecified
2020-06-29,40.579197,-73.98195,11224,Unspecified
2020-06-29,40.64254,-73.87652,,Unsafe Speed
2020-06-29,40.60567,-74.030945,,Other Vehicular
2020-06-29,40.623463,-74.03107,11209,Driver Inattention/Distraction
2020-06-29,40.693874,-73.91777,,Passing Too Closely
2020-06-29,40.66278,-73.88086,11207,Unspecified
2020-06-29,40.655926,-73.95542,11226,Reaction to Uninvolved Vehicle
2020-06-29,40.68037,-73.916695,11233,Other Vehicular
2020-06-29,40.675053,-73.87436,,Unspecified
2020-06-29,40.67362,-73.884224,11208,Unspecified
2020-06-29,40.650806,-73.94958,11226,Failure to Yield Right-of-Way
2020-06-29,40.69993,-73.96188,,Following Too Closely
2020-06-29,40.67398,-73.899315,11207,Traffic Control Disregarded
2020-06-29,40.66839,-73.88032,11208,Traffic Control Disregarded
2020-06-29,40.683296,-73.936966,11233,Driver Inexperience
2020-06-29,40.633087,-73.92449,11234,Unspecified
2020-06-29,40.69953,-73.91104,,Driver Inattention/Distraction
2020-06-29,40.676598,-73.93039,,Driver Inattention/Distraction
2020-06-29,40.60478,-73.97711,11223,Unspecified
2020-06-29,40.663754,-73.9115,11212,Unspecified
2020-06-29,40.625774,-73.936325,11210,Driver Inattention/Distraction
2020-06-29,40.6079,-73.934235,11234,Failure to Yield Right-of-Way
2020-06-29,40.66457,-73.902664,11212,Illnes
2020-06-29,40.713078,-73.98507,,Driver Inattention/Distraction
2020-06-29,40.679073,-73.92527,,Driver Inattention/Distraction
2020-06-29,40.638577,-73.90414,,Following Too Closely
2020-06-29,40.669655,-73.99253,11215,Alcohol Involvement
2020-06-29,40.675785,-73.90269,11207,Unspecified
2020-06-29,40.697235,-73.873314,,Following Too Closely
2020-06-29,40.59876,-73.97794,11223,Unspecified
2020-06-29,40.596233,-73.938194,11229,Traffic Control Disregarded
2020-06-29,40.591953,-73.98433,11223,Unspecified
2020-06-29,40.67247,-73.94901,11216,Unspecified
2020-06-29,40.60483,-73.937195,11229,Unspecified
2020-06-29,40.603264,-73.98076,11223,Unspecified
2020-06-29,40.586567,-73.929115,11235,Unspecified
2020-06-29,40.612576,-73.99153,11204,Unspecified
2020-06-29,40.612553,-73.991455,11204,Unspecified
2020-06-29,40.612553,-73.991455,11204,Unspecified
2020-06-29,40.57918,-73.95505,,Unspecified
2020-06-29,40.578285,-73.95567,11235,Unspecified
2020-06-29,40.59592,-73.941025,11229,Unspecified
2020-06-29,40.588646,-73.96419,11235,Unspecified
2020-06-29,40.674496,-74.00993,11231,Unspecified
2020-06-29,40.630516,-73.9673,11230,Unspecified
2020-06-29,40.678215,-73.92747,11233,Driver Inattention/Distraction
2020-06-29,40.674465,-73.97547,11215,Driver Inattention/Distraction
2020-06-29,40.613056,-73.95816,11230,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2020-06-29,40.601852,-73.94988,11229,Unspecified
2020-06-29,40.63459,-73.93825,11210,Unspecified
2020-06-29,40.702232,-73.98118,,Driver Inattention/Distraction
2020-06-29,40.60821,-73.96744,11223,Unspecified
2020-06-29,40.573708,-73.99072,11224,Unspecified
2020-06-30,40.677155,-73.88773,11207,Driver Inattention/Distraction
2020-06-30,40.683132,-73.88259,11208,Driver Inattention/Distraction
2020-06-30,40.686115,-73.86992,11208,Driver Inattention/Distraction
2020-06-30,40.61934,-73.95521,11230,Unsafe Speed
2020-06-30,40.64097,-73.95434,11226,Unspecified
2020-06-30,40.648308,-74.01412,,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2020-06-30,40.671032,-73.93927,,Traffic Control Disregarded
2020-06-30,40.687565,-73.984406,,Backing Unsafely
2020-06-30,40.65775,-73.88999,11207,Unspecified
2020-06-30,40.637894,-73.99838,11219,Traffic Control Disregarded
2020-06-30,40.58345,-73.950386,11235,Driver Inattention/Distraction
2020-06-30,40.681217,-73.88211,11208,Driver Inattention/Distraction
2020-06-30,40.602783,-73.95328,11229,Unspecified
2020-06-30,40.6094,-73.967674,11230,Backing Unsafely
2020-06-30,40.702072,-73.96452,11249,Obstruction/Debris
2020-06-30,40.722893,-73.93905,11222,Backing Unsafely
2020-06-30,40.6186,-73.93503,11234,Alcohol Involvement
2020-06-30,40.61193,-73.99973,11214,Unspecified
2020-06-30,40.696297,-73.97716,,Driver Inattention/Distraction
2020-06-30,,,11211,Driver Inattention/Distraction
2020-06-30,40.62531,-74.01107,11228,Unspecified
2020-06-30,40.62357,-73.99327,11204,Unspecified
2020-06-30,40.62357,-73.99327,11204,Unspecified
2020-06-30,40.60754,-73.984665,11204,Other Vehicular
2020-06-30,40.622894,-73.96002,11230,Oversized Vehicle
2020-06-30,40.69244,-73.94863,,Passing or Lane Usage Improper
2020-06-30,40.663834,-73.99452,,Unspecified
2020-06-30,40.683544,-73.99263,11231,Unspecified
2020-06-30,40.70297,-73.99438,11201,Unspecified
2020-06-30,40.607243,-73.98726,,Unspecified
2020-06-30,40.700726,-73.94194,11206,Following Too Closely
2020-06-30,40.665733,-73.8657,,Driver Inattention/Distraction
2020-06-30,40.645664,-74.00974,11220,Driver Inattention/Distraction
2020-06-30,40.690144,-73.98408,,Passing or Lane Usage Improper
2020-06-30,40.698837,-73.91407,,Aggressive Driving/Road Rage
2020-06-30,40.64351,-73.99561,11219,Unspecified
2020-06-30,40.649216,-73.94458,11203,Unspecified
2020-06-30,40.693405,-73.90886,,Turning Improperly
2020-06-30,40.702232,-73.98118,11201,Passing or Lane Usage Improper
2020-06-30,40.669746,-73.98923,11215,Driver Inattention/Distraction
2020-06-30,40.711166,-73.9489,11211,Aggressive Driving/Road Rage
2020-06-30,40.70998,-73.963936,11211,Unspecified
2020-06-30,40.679237,-73.99967,11231,Passing Too Closely
2020-06-30,40.61805,-73.98069,11204,Unspecified
2020-06-30,40.690216,-73.907295,11207,Following Too Closely
2020-06-30,40.651863,-73.86536,,Unspecified
2020-06-30,40.69321,-73.91256,,Failure to Yield Right-of-Way
2020-06-30,40.65478,-73.889984,11207,Unspecified
2020-06-30,40.662056,-73.953705,11225,Reaction to Uninvolved Vehicle
2020-06-30,40.646687,-73.95413,11226,Unspecified
2020-06-30,40.695114,-73.93194,,Failure to Yield Right-of-Way
2020-06-30,40.628162,-73.94137,11210,Unspecified
2020-06-30,40.655994,-73.90919,11212,Unspecified
2020-06-30,40.703934,-73.959854,,Driver Inattention/Distraction
2020-06-30,40.698048,-73.97579,,Following Too Closely
2020-06-30,40.704937,-73.94932,11206,Driver Inattention/Distraction
2020-06-30,40.68161,-73.9748,11217,Driver Inattention/Distraction
2020-06-30,40.61696,-74.02751,11209,Oversized Vehicle
2020-06-30,40.726635,-73.94809,11222,Unspecified
2020-06-30,40.66511,-73.93703,11213,Driver Inattention/Distraction
2020-06-30,40.654472,-73.945145,11203,Unspecified
2020-06-30,40.658764,-73.89188,11207,Unspecified
2020-06-30,40.617844,-73.92286,11234,Driver Inattention/Distraction
2020-06-30,40.66866,-73.9922,11215,Unspecified
2020-06-30,40.677025,-73.95268,11216,Driver Inattention/Distraction
2020-06-30,40.674675,-73.95917,11238,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2020-06-30,40.668926,-73.92129,11233,Unspecified
2020-06-30,40.67757,-73.88604,,Unspecified
2020-06-30,40.68036,-73.92976,11233,Unsafe Speed
2020-06-30,40.636086,-73.95091,11210,Unsafe Speed
2020-06-30,40.614063,-73.94909,11210,Unspecified
2020-06-30,40.683228,-73.907135,11207,Passing or Lane Usage Improper
2020-06-30,40.67446,-73.95286,,Driver Inattention/Distraction
2020-06-30,40.63868,-73.91682,11236,Following Too Closely
2020-06-30,40.657055,-73.89383,11207,Unspecified
2020-06-30,40.632965,-73.883415,11236,Unspecified
2020-06-30,40.657665,-74.00093,11232,Failure to Yield Right-of-Way
2020-06-30,40.67538,-73.9082,11233,Driver Inattention/Distraction
2020-06-30,40.615883,-73.95349,11210,Unspecified
2020-06-30,40.69321,-73.91256,,Failure to Yield Right-of-Way
2020-06-30,40.713345,-73.96017,11211,Failure to Yield Right-of-Way
2020-06-30,40.65378,-73.93108,11203,Unspecified
2020-06-30,40.633186,-73.89945,11236,Failure to Yield Right-of-Way
2020-06-30,40.675076,-73.98478,11215,Passing Too Closely
2020-06-30,40.70276,-73.86323,,Unspecified
2020-06-30,40.622105,-73.94498,11210,Passing or Lane Usage Improper
2020-06-30,40.670383,-73.90604,11212,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2020-06-30,40.673397,-73.98279,11215,Turning Improperly
2020-06-30,40.629913,-73.937744,11210,Failure to Yield Right-of-Way
2020-06-30,40.57944,-73.979614,11224,Unsafe Speed
2020-06-30,40.658703,-73.854904,,Other Vehicular
2020-07-01,40.63529,-73.958206,,Unspecified
2020-07-01,40.686497,-73.9168,,Traffic Control Disregarded
2020-07-01,40.682785,-73.96773,11238,Fell Asleep
2020-07-01,40.700737,-73.99499,,Unsafe Lane Changing
2020-07-01,40.637657,-73.89687,11236,Unspecified
2020-07-01,40.69835,-73.91103,,Driver Inattention/Distraction
2020-07-01,40.67689,-73.900055,11207,Unspecified
2020-07-01,40.73478,-73.951645,11222,Outside Car Distraction
2020-07-01,40.674683,-73.8946,11207,Steering Failure
2020-07-01,40.672073,-73.91135,11212,Failure to Yield Right-of-Way
2020-07-01,40.617924,-73.93174,,Glare
2020-07-01,,,11233,Driver Inattention/Distraction
2020-07-01,40.657597,-73.897606,11207,Unspecified
2020-07-01,40.610935,-74.00526,11214,Unspecified
2020-07-01,40.674133,-73.89644,11207,Turning Improperly
2020-07-01,40.651974,-73.86542,,Driver Inattention/Distraction
2020-07-01,40.632633,-73.956665,11210,Passing or Lane Usage Improper
2020-07-01,40.6765,-73.88234,11208,Unspecified
2020-07-01,40.691452,-73.88517,,Unspecified
2020-07-01,40.63359,-73.973656,11218,Passing or Lane Usage Improper
2020-07-01,40.64802,-73.952194,11226,Turning Improperly
2020-07-01,40.708485,-74.01518,,Driver Inattention/Distraction
2020-07-01,40.625286,-73.997246,11219,Driver Inattention/Distraction
2020-07-01,40.684402,-73.876755,11208,Driver Inattention/Distraction
2020-07-01,40.650948,-74.00793,11232,Driver Inattention/Distraction
2020-07-01,40.688572,-73.991104,11201,Unspecified
2020-07-01,40.702255,-73.92008,11237,Passing or Lane Usage Improper
2020-07-01,40.577744,-74.010864,11224,Unspecified
2020-07-01,40.6228,-74.02836,11209,Oversized Vehicle
2020-07-01,40.624653,-73.96618,11230,Unspecified
2020-07-01,40.69979,-73.950096,,Passing or Lane Usage Improper
2020-07-01,40.667767,-73.8987,11207,Unspecified
2020-07-01,40.669544,-73.917145,,Other Vehicular
2020-07-01,40.684143,-73.97772,11217,Driver Inattention/Distraction
2020-07-01,40.698544,-73.96236,,Following Too Closely
2020-07-01,40.684814,-73.999084,11231,Passing Too Closely
