collision_date,latitude,longitude
2013-06-22,40.6631828,-73.9624487
2013-06-22,40.5763037,-73.9685308
2013-06-23,40.6374565,-73.9288573
2013-06-23,40.5995208,-73.9987504
2013-06-23,40.5827081,-73.9862403
2013-06-24,40.6934977,-73.9459301
2013-06-24,40.6044968,-73.9632956
2013-06-24,40.7011315,-73.9608621
2013-06-25,40.6227987,-74.0283499
2013-06-25,40.696197,-73.9887629
2013-06-26,40.6062532,-73.9237298
2013-06-26,40.6721609,-73.9872096
2013-06-26,40.5840508,-73.9633105
2013-06-26,40.6960346,-73.9845292
2013-06-26,40.6757357,-73.8968533
2013-06-27,40.6278822,-73.9325061
2013-06-27,40.6662604,-73.995945
2013-06-27,40.6285402,-73.953033
2013-06-27,40.6203042,-74.0074276
2013-06-28,40.6564232,-73.9338108
2013-06-28,40.6797343,-73.9743118
2013-06-28,40.696785,-73.9565804
2013-06-28,40.6731495,-73.8961904
2013-06-28,40.7169715,-73.9607915
2013-06-29,40.6529272,-73.9593299
2013-06-29,40.6420578,-74.02042
2013-06-29,40.6471227,-74.0151603
2013-06-29,40.6572025,-74.0046782
2013-06-30,40.695417,-73.908049
2013-06-30,40.6152286,-74.0127074
2013-07-01,40.6922138,-73.9229175
2013-07-01,40.650407,-73.9253911
2013-07-01,40.6184269,-73.9562388
2013-07-02,40.6876982,-73.9109407
2013-07-02,40.7297231,-73.9592433
2013-07-02,40.6543095,-74.0044185
2013-07-02,40.6502133,-74.0157592
2013-07-02,40.6614962,-73.9398863
2013-07-02,40.5821691,-73.9589518
2013-07-03,40.6687997,-73.8674131
2013-07-04,40.6355523,-73.9780219
2013-07-04,40.6603181,-73.9132119
2013-07-04,40.6336958,-73.9899156
2013-07-05,40.631023,-73.89403
2013-07-05,40.6900051,-73.924128
2013-07-06,40.6759124,-73.8949099
2013-07-06,40.6793205,-74.003322
2013-07-06,40.6014422,-74.0015449
2013-07-07,40.6383155,-74.0066225
2013-07-07,40.6307461,-73.977166
2013-07-08,40.6773595,-73.8868607
2013-07-08,40.6806417,-73.9533713
2013-07-08,40.7002464,-73.9208814
2013-07-08,40.6994847,-73.9610326
2013-07-09,40.5849314,-73.9526843
2013-07-09,40.6500815,-73.9610074
2013-07-10,40.6169058,-74.0109608
2013-07-10,40.6739812,-73.8993075
2013-07-10,40.5876847,-73.9552256
2013-07-11,40.6729475,-73.9674578
2013-07-12,40.6307566,-74.0001441
2013-07-12,40.633209,-73.9225857
2013-07-12,40.6872722,-73.9101912
2013-07-13,40.7074939,-73.9415184
2013-07-13,40.5966448,-73.9344102
2013-07-13,40.7011037,-73.9223843
2013-07-13,40.6365927,-73.8941719
2013-07-13,40.6461603,-73.9984649
2013-07-13,40.6072584,-74.0026435
2013-07-14,40.7222869,-73.9574621
2013-07-15,40.6821813,-73.9465811
2013-07-15,40.684812,-73.9917611
2013-07-16,40.6348371,-74.0293567
2013-07-16,40.6030888,-73.9926175
2013-07-17,40.6753855,-73.9533642
2013-07-17,40.6226432,-73.8964902
2013-07-17,40.7035778,-73.9328154
2013-07-18,40.5838098,-73.9693699
2013-07-18,40.6433056,-73.9740952
2013-07-18,40.6536234,-73.9335108
2013-07-18,40.6091307,-73.9574045
2013-07-19,40.6736833,-73.9221314
2013-07-19,40.6832674,-73.9658663
2013-07-19,40.6359771,-74.0012394
2013-07-19,40.6220219,-73.9872553
2013-07-21,40.6124555,-74.0377238
2013-07-23,40.6028498,-73.9629832
2013-07-23,40.6848799,-73.9231026
2013-07-23,40.5840651,-73.9339653
2013-07-25,40.6553118,-73.9031775
2013-07-25,40.654313,-73.9175769
2013-07-26,40.6757357,-73.8968533
2013-07-27,40.6370137,-74.0151472
2013-07-27,40.6007354,-73.9821674
2013-07-28,40.6387858,-73.9453727
2013-07-28,40.6796383,-73.9165397
2013-07-29,40.678278,-73.9107549
2013-07-30,40.5861184,-73.9360334
2013-07-30,40.6708971,-73.9140381
2013-08-01,40.5967449,-73.9852652
2013-08-01,40.6599002,-73.9160382
2013-08-01,40.6687978,-73.9311201
2013-08-02,40.6365472,-74.0286584
2013-08-02,40.632429,-73.9351172
2013-08-02,40.611235,-73.987776
2013-08-03,40.6213252,-73.9091056
2013-08-04,40.6647513,-73.8940407
2013-08-04,40.6852975,-73.9325237
2013-08-05,40.7121231,-73.9342568
2013-08-06,40.6328477,-73.9283651
2013-08-06,40.6825334,-73.9623513
2013-08-07,40.6076551,-74.0170205
2013-08-08,40.5965113,-73.9078755
2013-08-08,40.7000115,-73.9360648
2013-08-09,40.6697798,-73.9582923
2013-08-09,40.631506,-74.0247905
2013-08-09,40.6313023,-74.0103291
2013-08-09,40.6056217,-74.0131557
2013-08-09,40.6927923,-73.9520502
2013-08-09,40.6739843,-73.8906409
2013-08-09,40.6768052,-73.8713088
2013-08-10,40.7278406,-73.9410423
2013-08-10,40.6781158,-73.9217116
2013-08-11,40.5759262,-73.9911338
2013-08-11,40.7116424,-73.9439099
2013-08-11,40.6769384,-73.9218247
2013-08-11,40.5913684,-73.9430855
2013-08-12,40.6622787,-73.9107764
2013-08-12,40.685846,-73.9473101
2013-08-13,40.6423846,-73.9804195
2013-08-13,40.6165884,-73.9507722
2013-08-13,40.6321095,-74.0070218
2013-08-14,40.6122155,-73.9971727
2013-08-14,40.6576664,-74.0009227
2013-08-15,40.6700416,-73.9365694
2013-08-15,40.711815,-73.9379797
2013-08-15,40.6775631,-73.9330796
2013-08-15,40.6241708,-73.9704715
2013-08-16,40.7087821,-73.9434398
2013-08-16,40.6113133,-73.9516693
2013-08-16,40.611235,-73.987776
2013-08-16,40.6605938,-73.9313269
2013-08-16,40.5886288,-73.9483121
2013-08-17,40.7028864,-73.9943845
2013-08-17,40.6750759,-73.9880022
2013-08-17,40.7095517,-73.9588589
2013-08-17,40.5965076,-73.9775054
2013-08-17,40.6360253,-73.8950519
2013-08-18,40.6891029,-73.9450575
2013-08-19,40.7268542,-73.9341233
2013-08-19,40.6307903,-73.9455126
2013-08-20,40.6759124,-73.8949099
2013-08-20,40.6286429,-74.0059263
2013-08-20,40.6307461,-73.977166
2013-08-21,40.6368221,-73.9021775
2013-08-21,40.6280621,-74.0202788
2013-08-21,40.684204,-73.9680544
2013-08-21,40.6792108,-73.9137389
2013-08-21,40.6476006,-73.8814805
2013-08-21,40.5839412,-73.9178304
2013-08-21,40.6278115,-73.9336446
2013-08-21,40.6213573,-73.9271346
2013-08-22,40.6361331,-73.9727361
2013-08-22,40.691597,-73.9914466
2013-08-22,40.696197,-73.9887629
2013-08-22,40.6909932,-73.9917423
2013-08-22,40.6753855,-73.9533642
2013-08-22,40.5819581,-73.9599419
2013-08-23,40.657003,-73.9140271
2013-08-23,40.7140707,-73.9543399
2013-08-23,40.6735415,-73.9195395
2013-08-25,40.6001978,-73.9418465
2013-08-26,40.6784553,-73.9496774
2013-08-28,40.6692499,-73.9394287
2013-08-28,40.6479057,-74.0074055
2013-08-29,40.6108205,-73.9547959
2013-08-29,40.6991916,-73.9551832
2013-08-29,40.6308307,-74.0250857
2013-08-30,40.5798042,-73.9718339
2013-08-30,40.6873645,-73.9900337
2013-08-30,40.6176848,-73.9846519
2013-08-30,40.6687978,-73.9311201
2013-08-30,40.6480302,-73.9666663
2013-08-30,40.6898636,-73.9795113
2013-08-30,40.6024219,-73.9945838
2013-08-31,40.6925482,-73.9073462
2013-08-31,40.6989657,-73.9186325
2013-08-31,40.6825939,-73.9626433
2013-08-31,40.6538626,-73.9295931
2013-09-01,40.6572314,-73.9602427
2013-09-01,40.6808708,-73.9751443
2013-09-01,40.643065,-73.9516499
2013-09-01,40.6409147,-73.9736422
2013-09-01,40.5943649,-73.9608887
2013-06-01,40.6035324,-74.0186226
2013-06-01,40.6501081,-73.9302061
2013-06-01,40.6159174,-73.9864856
2013-06-01,40.6718727,-73.9546355
2013-06-02,40.6359771,-74.0012394
2013-06-03,40.5879404,-73.9743363
2013-06-03,40.6666035,-73.9565424
2013-06-03,40.6821486,-73.9828559
2013-06-03,40.6216352,-74.0096287
2013-06-03,40.674463,-73.9528493
2013-06-04,40.6588768,-74.0029374
2013-06-04,40.6491933,-73.8876761
2013-06-04,40.6948378,-73.9839237
2013-06-04,40.6307461,-73.977166
2013-06-05,40.7230035,-73.9450151
2013-06-05,40.6068878,-73.9958836
2013-06-05,40.6265845,-74.0008934
2013-06-06,40.7038744,-73.9125493
2013-06-06,40.670887,-73.9364893
2013-06-06,40.6019498,-73.9938096
2013-06-06,40.6840525,-73.9774579
2013-06-06,40.5861006,-73.9323639
2013-06-06,40.6117805,-73.9695189
2013-06-06,40.633857,-73.9114377
2013-06-07,40.6950745,-73.9900902
2013-06-08,40.6686843,-73.8998634
2013-06-08,40.6636572,-73.9014497
2013-06-08,40.6507146,-73.9513777
2013-06-09,40.7002805,-73.9411497
2013-06-09,40.6011838,-73.990972
2013-06-09,40.6700592,-73.8905572
2013-06-09,40.6860873,-73.9826602
2013-06-10,40.6982647,-73.9339856
2013-06-10,40.6941303,-73.876862
2013-06-10,40.6387712,-74.0216122
2013-06-10,40.6732777,-73.8685253
2013-06-10,40.6286468,-73.9520675
2013-06-10,40.6448524,-73.9111168
2013-06-11,40.7129279,-73.945835
2013-06-11,40.63633,-73.9470429
2013-06-11,40.7002122,-73.9538878
2013-06-11,40.6371789,-74.0273544
2013-06-12,40.6988936,-73.9175218
2013-06-12,40.6414667,-73.9997586
2013-06-13,40.6541788,-73.9107115
2013-06-13,40.670887,-73.9364893
2013-06-13,40.718967,-73.9610284
2013-06-13,40.6377676,-73.9586726
2013-06-13,40.6093329,-73.9484149
2013-06-13,40.590398,-73.9518933
2013-06-14,40.6936283,-73.9640543
2013-06-14,40.6619096,-73.9928381
2013-06-15,40.6448199,-73.9539945
2013-06-15,40.6843677,-73.9130364
2013-06-16,40.6295078,-73.9441554
2013-06-16,40.6541334,-73.9123297
2013-06-16,40.6703473,-73.9974153
2013-06-17,40.6804635,-73.9613466
2013-06-17,40.7087666,-73.9981083
2013-06-17,40.6982647,-73.9339856
